Type,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
W,W33X130,W33X130,130.0,38.3,33.1,33.125,,,,11.5,11.5,,,,0.58,0.5625,0.3125,0.855,0.875,,,,1.56,2.125,1.5,,,,,,6.73,,,51.7,,,6710.0,467.0,406.0,13.2,218.0,59.5,37.9,2.39,,,,7.37,56600.0,,92.7,228.0,,,75.3,230.0,,,,,,,,,,,,,,,,,2.94,32.2,98.5,,110.0,77.7,89.2,28.875,5.5,
W,W33X118,W33X118,118.0,34.7,32.9,32.875,,,,11.5,11.5,,,,0.55,0.5625,0.3125,0.74,0.75,,,,1.44,2.0,1.5,,,,,,7.76,,,54.5,,,5900.0,415.0,359.0,13.0,187.0,51.3,32.6,2.32,,,,5.3,48300.0,,92.5,197.0,,,65.1,205.0,,,,,,,,,,,,,,,,,2.89,32.2,97.5,,109.0,77.3,88.8,28.875,5.5,
W,W30X391,W30X391,391.0,115.0,33.2,33.25,,,,15.6,15.625,,,,1.36,1.375,0.6875,2.44,2.4375,,,,3.23,3.75,1.875,,,,,,3.19,,,19.7,,,20700.0,1450.0,1250.0,13.4,1550.0,310.0,198.0,3.67,,,,173.0,366000.0,,120.0,1140.0,,,267.0,722.0,,,,,,,,,,,,,,,,,4.37,30.8,109.0,,125.0,82.0,97.6,25.75,5.5,
W,W30X357,W30X357,357.0,105.0,32.8,32.75,,,,15.5,15.5,,,,1.24,1.25,0.625,2.24,2.25,,,,3.03,3.5,1.8125,,,,,,3.45,,,21.6,,,18700.0,1320.0,1140.0,13.3,1390.0,279.0,179.0,3.64,,,,134.0,324000.0,,118.0,1030.0,,,244.0,655.0,,,,,,,,,,,,,,,,,4.31,30.6,108.0,,124.0,81.1,96.6,25.75,5.5,
W,W30X326,W30X326,326.0,95.9,32.4,32.375,,,,15.4,15.375,,,,1.14,1.125,0.5625,2.05,2.0625,,,,2.84,3.3125,1.75,,,,,,3.75,,,23.4,,,16800.0,1190.0,1040.0,13.2,1240.0,252.0,162.0,3.6,,,,103.0,287000.0,,117.0,922.0,,,222.0,593.0,,,,,,,,,,,,,,,,,4.26,30.4,108.0,,123.0,80.2,95.6,25.75,5.5,
W,W30X292,W30X292,292.0,86.0,32.0,32.0,,,,15.3,15.25,,,,1.02,1.0,0.5,1.85,1.875,,,,2.64,3.125,1.75,,,,,,4.12,,,26.2,,,14900.0,1060.0,930.0,13.2,1100.0,223.0,144.0,3.58,,,,75.2,250000.0,,115.0,816.0,,,199.0,529.0,,,,,,,,,,,,,,,,,4.22,30.2,107.0,,122.0,79.3,94.6,25.75,5.5,
W,W30X261,W30X261,261.0,77.0,31.6,31.625,,,,15.2,15.125,,,,0.93,0.9375,0.5,1.65,1.625,,,,2.44,2.9375,1.6875,,,,,,4.59,,,28.7,,,13100.0,943.0,829.0,13.1,959.0,196.0,127.0,3.53,,,,54.1,215000.0,,114.0,714.0,,,176.0,469.0,,,,,,,,,,,,,,,,,4.16,30.0,106.0,,121.0,78.4,93.6,25.75,5.5,
W,W30X235,W30X235,235.0,69.3,31.3,31.25,,,,15.1,15.0,,,,0.83,0.8125,0.4375,1.5,1.5,,,,2.29,2.75,1.625,,,,,,5.02,,,32.2,,,11700.0,847.0,748.0,13.0,855.0,175.0,114.0,3.51,,,,40.3,190000.0,,112.0,637.0,,,159.0,421.0,,,,,,,,,,,,,,,,,4.13,29.8,105.0,,120.0,77.7,92.8,25.75,5.5,
W,W30X211,W30X211,211.0,62.3,30.9,31.0,,,,15.1,15.125,,,,0.775,0.75,0.375,1.32,1.3125,,,,2.1,2.5625,1.625,,,,,,5.74,,,34.5,,,10300.0,751.0,665.0,12.9,757.0,155.0,100.0,3.49,,,,28.4,166000.0,,112.0,556.0,,,140.0,372.0,,,,,,,,,,,,,,,,,4.11,29.6,104.0,,119.0,76.9,92.0,25.75,5.5,
W,W30X191,W30X191,191.0,56.1,30.7,30.625,,,,15.0,15.0,,,,0.71,0.6875,0.375,1.19,1.1875,,,,1.97,2.5,1.5625,,,,,,6.35,,,37.7,,,9200.0,675.0,600.0,12.8,673.0,138.0,89.5,3.46,,,,21.0,146000.0,,111.0,494.0,,,125.0,335.0,,,,,,,,,,,,,,,,,4.06,29.5,104.0,,119.0,76.4,91.4,25.75,5.5,
W,W30X173,W30X173,173.0,50.9,30.4,30.5,,,,15.0,15.0,,,,0.655,0.625,0.3125,1.07,1.0625,,,,1.85,2.3125,1.5625,,,,,,7.04,,,40.8,,,8230.0,607.0,541.0,12.7,598.0,123.0,79.8,3.42,,,,15.6,129000.0,,110.0,441.0,,,113.0,301.0,,,,,,,,,,,,,,,,,4.03,29.3,103.0,,118.0,75.8,90.8,25.75,5.5,
W,W30X148,W30X148,148.0,43.6,30.7,30.625,,,,10.5,10.5,,,,0.65,0.625,0.3125,1.18,1.1875,,,,1.83,2.5,1.5625,,,,,,4.44,,,41.6,,,6680.0,500.0,436.0,12.4,227.0,68.0,43.3,2.28,,,,14.5,49400.0,,77.5,240.0,,,85.8,248.0,,,,,,,,,,,,,,,,,2.77,29.5,90.5,,101.0,71.9,82.4,25.75,5.5,
W,W30X132,W30X132,132.0,38.8,30.3,30.25,,,,10.5,10.5,,,,0.615,0.625,0.3125,1.0,1.0,,,,1.65,2.25,1.5,,,,,,5.27,,,43.9,,,5770.0,437.0,380.0,12.2,196.0,58.4,37.2,2.25,,,,9.72,42100.0,,76.9,202.0,,,72.4,215.0,,,,,,,,,,,,,,,,,2.75,29.3,89.5,,100.0,71.1,81.6,25.75,5.5,
W,W30X124,W30X124,124.0,36.5,30.2,30.125,,,,10.5,10.5,,,,0.585,0.5625,0.3125,0.93,0.9375,,,,1.58,2.25,1.5,,,,,,5.65,,,46.2,,,5360.0,408.0,355.0,12.1,181.0,54.0,34.4,2.23,,,,7.99,38600.0,,76.8,188.0,,,67.5,202.0,,,,,,,,,,,,,,,,,2.73,29.3,89.5,,100.0,70.9,81.4,25.75,5.5,
W,W30X116,W30X116,116.0,34.2,30.0,30.0,,,,10.5,10.5,,,,0.565,0.5625,0.3125,0.85,0.875,,,,1.5,2.125,1.5,,,,,,6.17,,,47.8,,,4930.0,378.0,329.0,12.0,164.0,49.2,31.3,2.19,,,,6.43,34900.0,,76.5,171.0,,,61.5,187.0,,,,,,,,,,,,,,,,,2.7,29.2,89.3,,99.8,70.5,81.0,25.75,5.5,
W,W30X108,W30X108,108.0,31.7,29.8,29.875,,,,10.5,10.5,,,,0.545,0.5625,0.3125,0.76,0.75,,,,1.41,2.0,1.5,,,,,,6.89,,,49.6,,,4470.0,346.0,299.0,11.9,146.0,43.9,27.9,2.15,,,,4.99,30900.0,,76.2,152.0,,,54.9,170.0,,,,,,,,,,,,,,,,,2.67,29.0,88.9,,99.4,70.1,80.6,25.75,5.5,
W,W30X99,W30X99,99.0,29.0,29.7,29.625,,,,10.5,10.5,,,,0.52,0.5,0.25,0.67,0.6875,,,,1.32,2.0,1.5,,,,,,7.8,,,51.9,,,3990.0,312.0,269.0,11.7,128.0,38.6,24.5,2.1,,,,3.77,26800.0,,76.2,134.0,,,48.5,154.0,,,,,,,,,,,,,,,,,2.62,29.0,88.7,,99.2,69.9,80.4,25.75,5.5,
W,W30X90,W30X90,90.0,26.3,29.5,29.5,,,,10.4,10.375,,,,0.47,0.5,0.25,0.61,0.625,,,,1.26,1.875,1.4375,,,,,,8.52,,,57.5,,,3610.0,283.0,245.0,11.7,115.0,34.7,22.1,2.09,,,,2.84,24000.0,,75.1,119.0,,,43.7,139.0,,,,,,,,,,,,,,,,,2.6,28.9,88.1,,98.5,69.4,79.8,25.75,5.5,
W,W27X539,W27X539,539.0,159.0,32.5,32.5,,,,15.3,15.25,,,,1.97,2.0,1.0,3.54,3.5625,,,,4.33,4.4375,1.8125,,,,,,2.15,,,12.1,,,25600.0,1890.0,1570.0,12.7,2110.0,437.0,277.0,3.65,,,,496.0,443000.0,,111.0,1500.0,,,342.0,943.0,,,,,,,,,,,,,,,,,4.41,29.0,106.0,,121.0,80.3,95.6,23.0,5.5,
W,W27X368,W27X368,368.0,109.0,30.4,30.375,,,,14.7,14.625,,,,1.38,1.375,0.6875,2.48,2.5,,,,3.27,3.6875,1.875,,,,,,2.96,,,17.3,,,16200.0,1240.0,1060.0,12.2,1310.0,279.0,179.0,3.48,,,,170.0,255000.0,,103.0,935.0,,,231.0,621.0,,,,,,,,,,,,,,,,,4.15,27.9,100.0,,115.0,75.5,90.2,23.0,5.5,
W,W27X336,W27X336,336.0,99.2,30.0,30.0,,,,14.6,14.5,,,,1.26,1.25,0.625,2.28,2.25,,,,3.07,3.5,1.8125,,,,,,3.19,,,18.9,,,14600.0,1130.0,972.0,12.1,1180.0,252.0,162.0,3.45,,,,131.0,226000.0,,101.0,842.0,,,211.0,563.0,,,,,,,,,,,,,,,,,4.1,27.7,100.0,,115.0,74.6,89.2,23.0,5.5,
W,W27X307,W27X307,307.0,90.2,29.6,29.625,,,,14.4,14.5,,,,1.16,1.1875,0.625,2.09,2.0625,,,,2.88,3.3125,1.8125,,,,,,3.46,,,20.6,,,13100.0,1030.0,887.0,12.0,1050.0,227.0,146.0,3.41,,,,101.0,199000.0,,99.0,745.0,,,190.0,508.0,,,,,,,,,,,,,,,,,4.04,27.5,98.6,,113.0,73.6,88.0,23.0,5.5,
W,W27X281,W27X281,281.0,83.1,29.3,29.25,,,,14.4,14.375,,,,1.06,1.0625,0.5625,1.93,1.9375,,,,2.72,3.125,1.75,,,,,,3.72,,,22.5,,,11900.0,936.0,814.0,12.0,953.0,206.0,133.0,3.39,,,,79.5,178000.0,,98.5,685.0,,,176.0,466.0,,,,,,,,,,,,,,,,,4.0,27.4,98.6,,113.0,73.0,87.4,23.0,5.5,
W,W27X258,W27X258,258.0,76.1,29.0,29.0,,,,14.3,14.25,,,,0.98,1.0,0.5,1.77,1.75,,,,2.56,3.0,1.6875,,,,,,4.03,,,24.4,,,10800.0,852.0,745.0,11.9,859.0,187.0,120.0,3.36,,,,61.6,159000.0,,97.3,616.0,,,160.0,424.0,,,,,,,,,,,,,,,,,3.96,27.2,97.7,,112.0,72.3,86.6,23.0,5.5,
W,W27X235,W27X235,235.0,69.4,28.7,28.625,,,,14.2,14.25,,,,0.91,0.9375,0.5,1.61,1.625,,,,2.4,2.875,1.6875,,,,,,4.41,,,26.2,,,9700.0,772.0,677.0,11.8,769.0,168.0,108.0,3.33,,,,47.0,141000.0,,96.2,550.0,,,145.0,384.0,,,,,,,,,,,,,,,,,3.92,27.1,96.8,,111.0,71.6,85.8,23.0,5.5,
W,W27X217,W27X217,217.0,63.9,28.4,28.375,,,,14.1,14.125,,,,0.83,0.8125,0.4375,1.5,1.5,,,,2.29,2.6875,1.625,,,,,,4.71,,,28.7,,,8910.0,711.0,627.0,11.8,704.0,154.0,100.0,3.32,,,,37.6,128000.0,,94.8,501.0,,,134.0,351.0,,,,,,,,,,,,,,,,,3.89,26.9,95.9,,110.0,70.9,85.0,23.0,5.5,
W,W27X194,W27X194,194.0,57.1,28.1,28.125,,,,14.0,14.0,,,,0.75,0.75,0.375,1.34,1.3125,,,,2.13,2.5625,1.5625,,,,,,5.24,,,31.8,,,7860.0,631.0,559.0,11.7,619.0,136.0,88.1,3.29,,,,27.1,111000.0,,93.7,439.0,,,119.0,312.0,,,,,,,,,,,,,,,,,3.85,26.8,95.0,,109.0,70.2,84.2,23.0,5.5,
W,W27X178,W27X178,178.0,52.5,27.8,27.75,,,,14.1,14.125,,,,0.725,0.75,0.375,1.19,1.1875,,,,1.98,2.375,1.5625,,,,,,5.92,,,32.9,,,7020.0,570.0,505.0,11.6,555.0,122.0,78.8,3.25,,,,20.1,98400.0,,93.8,393.0,,,106.0,282.0,,,,,,,,,,,,,,,,,3.83,26.6,94.9,,109.0,69.7,83.8,23.0,5.5,
W,W27X161,W27X161,161.0,47.6,27.6,27.625,,,,14.0,14.0,,,,0.66,0.6875,0.375,1.08,1.0625,,,,1.87,2.3125,1.5625,,,,,,6.49,,,36.1,,,6310.0,515.0,458.0,11.5,497.0,109.0,70.9,3.23,,,,15.1,87300.0,,92.8,351.0,,,95.5,254.0,,,,,,,,,,,,,,,,,3.79,26.5,95.0,,109.0,69.2,83.2,23.0,5.5,
W,W27X146,W27X146,146.0,43.2,27.4,27.375,,,,14.0,14.0,,,,0.605,0.625,0.3125,0.975,1.0,,,,1.76,2.1875,1.5,,,,,,7.16,,,39.4,,,5660.0,464.0,414.0,11.5,443.0,97.7,63.5,3.2,,,,11.3,77200.0,,92.5,316.0,,,86.3,229.0,,,,,,,,,,,,,,,,,3.76,26.4,94.0,,108.0,68.8,82.8,23.0,5.5,
W,W27X129,W27X129,129.0,37.8,27.6,27.625,,,,10.0,10.0,,,,0.61,0.625,0.3125,1.1,1.125,,,,1.7,2.3125,1.5,,,,,,4.55,,,39.7,,,4760.0,395.0,345.0,11.2,184.0,57.6,36.8,2.21,,,,11.1,32500.0,,66.3,182.0,,,68.4,195.0,,,,,,,,,,,,,,,,,2.66,26.5,83.0,,93.0,65.2,75.2,23.0,5.5,
W,W27X114,W27X114,114.0,33.6,27.3,27.25,,,,10.1,10.125,,,,0.57,0.5625,0.3125,0.93,0.9375,,,,1.53,2.125,1.5,,,,,,5.41,,,42.5,,,4080.0,343.0,299.0,11.0,159.0,49.3,31.5,2.18,,,,7.33,27600.0,,66.6,156.0,,,58.4,170.0,,,,,,,,,,,,,,,,,2.65,26.4,82.7,,92.8,64.7,74.8,23.0,5.5,
W,W27X102,W27X102,102.0,30.0,27.1,27.125,,,,10.0,10.0,,,,0.515,0.5,0.25,0.83,0.8125,,,,1.43,2.0625,1.4375,,,,,,6.03,,,47.1,,,3620.0,305.0,267.0,11.0,139.0,43.4,27.8,2.15,,,,5.28,24000.0,,65.7,136.0,,,51.7,151.0,,,,,,,,,,,,,,,,,2.62,26.3,82.1,,92.1,64.2,74.2,23.0,5.5,
W,W27X94,W27X94,94.0,27.6,26.9,26.875,,,,10.0,10.0,,,,0.49,0.5,0.25,0.745,0.75,,,,1.34,1.9375,1.4375,,,,,,6.7,,,49.5,,,3270.0,278.0,243.0,10.9,124.0,38.8,24.8,2.12,,,,4.03,21300.0,,65.4,122.0,,,46.3,137.0,,,,,,,,,,,,,,,,,2.59,26.2,81.8,,91.8,63.8,73.8,23.0,5.5,
W,W27X84,W27X84,84.0,24.7,26.7,26.75,,,,10.0,10.0,,,,0.46,0.4375,0.25,0.64,0.625,,,,1.24,1.875,1.4375,,,,,,7.78,,,52.7,,,2850.0,244.0,213.0,10.7,106.0,33.2,21.2,2.07,,,,2.81,17900.0,,65.2,104.0,,,39.8,121.0,,,,,,,,,,,,,,,,,2.54,26.1,81.5,,91.5,63.4,73.4,23.0,5.5,
W,W24X370,W24X370,370.0,109.0,28.0,28.0,,,,13.7,13.625,,,,1.52,1.5,0.75,2.72,2.75,,,,3.22,4.0,2.0,,,,,,2.51,,,14.2,,,13400.0,1130.0,957.0,11.1,1160.0,267.0,170.0,3.27,,,,201.0,186000.0,,86.6,807.0,,,209.0,568.0,,,,,,,,,,,,,,,,,3.92,25.3,93.3,,107.0,69.7,83.4,20.0,5.5,
W,W24X335,W24X335,335.0,98.3,27.5,27.5,,,,13.5,13.5,,,,1.38,1.375,0.6875,2.48,2.5,,,,2.98,3.75,1.875,,,,,,2.73,,,15.6,,,11900.0,1020.0,864.0,11.0,1030.0,238.0,152.0,3.23,,,,152.0,161000.0,,84.4,707.0,,,188.0,506.0,,,,,,,,,,,,,,,,,3.86,25.0,91.5,,105.0,68.5,82.0,20.0,5.5,
W,W24X306,W24X306,306.0,89.7,27.1,27.125,,,,13.4,13.375,,,,1.26,1.25,0.625,2.28,2.25,,,,2.78,3.5625,1.8125,,,,,,2.94,,,17.1,,,10700.0,922.0,789.0,10.9,919.0,214.0,137.0,3.2,,,,117.0,142000.0,,83.1,635.0,,,172.0,459.0,,,,,,,,,,,,,,,,,3.81,24.8,90.6,,104.0,67.6,81.0,20.0,5.5,
W,W24X279,W24X279,279.0,81.9,26.7,26.75,,,,13.3,13.25,,,,1.16,1.1875,0.625,2.09,2.0625,,,,2.59,3.375,1.8125,,,,,,3.18,,,18.6,,,9600.0,835.0,718.0,10.8,823.0,193.0,124.0,3.17,,,,90.5,125000.0,,81.8,569.0,,,156.0,416.0,,,,,,,,,,,,,,,,,3.76,24.6,89.7,,103.0,66.7,80.0,20.0,5.5,
W,W24X250,W24X250,250.0,73.5,26.3,26.375,,,,13.2,13.125,,,,1.04,1.0625,0.5625,1.89,1.875,,,,2.39,3.125,1.75,,,,,,3.49,,,20.7,,,8490.0,744.0,644.0,10.7,724.0,171.0,110.0,3.14,,,,66.6,108000.0,,80.6,502.0,,,140.0,370.0,,,,,,,,,,,,,,,,,3.71,24.4,88.8,,102.0,65.8,79.0,20.0,5.5,
W,W24X229,W24X229,229.0,67.2,26.0,26.0,,,,13.1,13.125,,,,0.96,0.9375,0.5,1.73,1.75,,,,2.23,3.0,1.6875,,,,,,3.79,,,22.5,,,7650.0,675.0,588.0,10.7,651.0,154.0,99.4,3.11,,,,51.3,96100.0,,79.5,450.0,,,127.0,336.0,,,,,,,,,,,,,,,,,3.67,24.3,88.9,,102.0,65.1,78.2,20.0,5.5,
W,W24X207,W24X207,207.0,60.7,25.7,25.75,,,,13.0,13.0,,,,0.87,0.875,0.4375,1.57,1.5625,,,,2.07,2.875,1.625,,,,,,4.14,,,24.8,,,6820.0,606.0,531.0,10.6,578.0,137.0,88.8,3.08,,,,38.3,84100.0,,78.4,400.0,,,115.0,302.0,,,,,,,,,,,,,,,,,3.62,24.1,88.0,,101.0,64.4,77.4,20.0,5.5,
W,W24X192,W24X192,192.0,56.5,25.5,25.5,,,,13.0,13.0,,,,0.81,0.8125,0.4375,1.46,1.4375,,,,1.96,2.75,1.625,,,,,,4.43,,,26.6,,,6260.0,559.0,491.0,10.5,530.0,126.0,81.8,3.07,,,,30.8,76300.0,,78.1,371.0,,,107.0,280.0,,,,,,,,,,,,,,,,,3.6,24.0,88.0,,101.0,64.0,77.0,20.0,5.5,
W,W24X176,W24X176,176.0,51.7,25.2,25.25,,,,12.9,12.875,,,,0.75,0.75,0.375,1.34,1.3125,,,,1.84,2.625,1.5625,,,,,,4.81,,,28.7,,,5680.0,511.0,450.0,10.5,479.0,115.0,74.3,3.04,,,,23.9,68400.0,,76.9,333.0,,,97.1,254.0,,,,,,,,,,,,,,,,,3.57,23.9,86.7,,99.6,63.3,76.2,20.0,5.5,
W,W24X162,W24X162,162.0,47.8,25.0,25.0,,,,13.0,13.0,,,,0.705,0.6875,0.375,1.22,1.25,,,,1.72,2.5,1.5625,,,,,,5.31,,,30.6,,,5170.0,468.0,414.0,10.4,443.0,105.0,68.4,3.05,,,,18.5,62600.0,,77.3,306.0,,,89.2,233.0,,,,,,,,,,,,,,,,,3.57,23.8,86.7,,99.7,63.0,76.0,20.0,5.5,
W,W24X146,W24X146,146.0,43.0,24.7,24.75,,,,12.9,12.875,,,,0.65,0.625,0.3125,1.09,1.0625,,,,1.59,2.375,1.5625,,,,,,5.92,,,33.2,,,4580.0,418.0,371.0,10.3,391.0,93.2,60.5,3.01,,,,13.4,54600.0,,76.1,268.0,,,78.8,207.0,,,,,,,,,,,,,,,,,3.53,23.6,85.9,,98.8,62.3,75.2,20.0,5.5,
W,W24X131,W24X131,131.0,38.6,24.5,24.5,,,,12.9,12.875,,,,0.605,0.625,0.3125,0.96,0.9375,,,,1.46,2.25,1.5,,,,,,6.7,,,35.6,,,4020.0,370.0,329.0,10.2,340.0,81.5,53.0,2.97,,,,9.5,47100.0,,75.9,235.0,,,69.5,184.0,,,,,,,,,,,,,,,,,3.49,23.5,85.6,,98.5,61.9,74.8,20.0,5.5,
W,W24X117,W24X117,117.0,34.4,24.3,24.25,,,,12.8,12.75,,,,0.55,0.5625,0.3125,0.85,0.875,,,,1.35,2.125,1.5,,,,,,7.53,,,39.2,,,3540.0,327.0,291.0,10.1,297.0,71.4,46.5,2.94,,,,6.72,40800.0,,75.0,204.0,,,61.0,163.0,,,,,,,,,,,,,,,,,3.46,23.5,85.0,,97.8,61.4,74.2,20.0,5.5,
W,W24X104,W24X104,104.0,30.7,24.1,24.0,,,,12.8,12.75,,,,0.5,0.5,0.25,0.75,0.75,,,,1.25,2.0625,1.4375,,,,,,8.5,,,43.1,,,3100.0,289.0,258.0,10.1,259.0,62.4,40.7,2.91,,,,4.72,35200.0,,74.7,179.0,,,53.9,144.0,,,,,,,,,,,,,,,,,3.42,23.4,84.7,,97.5,61.0,73.8,20.0,5.5,
W,W24X103,W24X103,103.0,30.3,24.5,24.5,,,,9.0,9.0,,,,0.55,0.5625,0.3125,0.98,1.0,,,,1.48,2.25,1.5,,,,,,4.59,,,39.2,,,3000.0,280.0,245.0,10.0,119.0,41.5,26.5,1.99,,,,7.07,16600.0,,52.9,117.0,,,48.7,139.0,,,,,,,,,,,,,,,,,2.4,23.5,74.0,,83.0,58.0,67.0,20.0,5.5,
W,W24X94,W24X94,94.0,27.7,24.3,24.25,,,,9.07,9.125,,,,0.515,0.5,0.25,0.875,0.875,,,,1.38,2.125,1.4375,,,,,,5.18,,,41.9,,,2700.0,254.0,222.0,9.87,109.0,37.5,24.0,1.98,,,,5.26,15000.0,,53.1,105.0,,,43.8,126.0,,,,,,,,,,,,,,,,,2.4,23.4,73.9,,83.0,57.7,66.7,20.0,5.5,
W,W24X84,W24X84,84.0,24.7,24.1,24.125,,,,9.02,9.0,,,,0.47,0.5,0.25,0.77,0.75,,,,1.27,2.0625,1.4375,,,,,,5.86,,,45.9,,,2370.0,224.0,196.0,9.79,94.4,32.6,20.9,1.95,,,,3.7,12800.0,,52.6,91.3,,,38.4,111.0,,,,,,,,,,,,,,,,,2.37,23.3,73.5,,82.5,57.2,66.2,20.0,5.5,
W,W24X76,W24X76,76.0,22.4,23.9,23.875,,,,8.99,9.0,,,,0.44,0.4375,0.25,0.68,0.6875,,,,1.18,1.9375,1.4375,,,,,,6.61,,,49.0,,,2100.0,200.0,176.0,9.69,82.5,28.6,18.4,1.92,,,,2.68,11100.0,,52.2,79.8,,,33.8,98.9,,,,,,,,,,,,,,,,,2.33,23.2,73.0,,82.0,56.8,65.8,20.0,5.5,
W,W24X68,W24X68,68.0,20.1,23.7,23.75,,,,8.97,9.0,,,,0.415,0.4375,0.25,0.585,0.5625,,,,1.09,1.875,1.4375,,,,,,7.66,,,52.0,,,1830.0,177.0,154.0,9.55,70.4,24.5,15.7,1.87,,,,1.87,9430.0,,51.8,68.0,,,28.9,87.0,,,,,,,,,,,,,,,,,2.3,23.1,72.6,,81.6,56.4,65.3,20.0,5.5,
W,W24X62,W24X62,62.0,18.2,23.7,23.75,,,,7.04,7.0,,,,0.43,0.4375,0.25,0.59,0.5625,,,,1.09,1.5,1.0625,,,,,,5.97,,,50.1,,,1550.0,153.0,131.0,9.23,34.5,15.7,9.8,1.38,,,,1.71,4620.0,,40.7,42.2,,,22.5,75.3,,,,,,,,,,,,,,,,,1.75,23.1,66.8,,73.8,54.4,61.5,20.75,3.5,
W,W24X55,W24X55,55.0,16.2,23.6,23.625,,,,7.01,7.0,,,,0.395,0.375,0.1875,0.505,0.5,,,,1.01,1.4375,1.0,,,,,,6.94,,,54.6,,,1350.0,134.0,114.0,9.11,29.1,13.3,8.3,1.34,,,,1.18,3870.0,,40.5,35.8,,,19.3,66.1,,,,,,,,,,,,,,,,,1.72,23.1,66.6,,73.6,54.2,61.2,20.75,3.5,
W,W21X275,W21X275,275.0,81.8,24.1,24.125,,,,12.9,12.875,,,,1.22,1.25,0.625,2.19,2.1875,,,,3.37,3.4375,1.8125,,,,,,2.95,,,14.2,,,7690.0,749.0,638.0,9.7,787.0,191.0,122.0,3.1,,,,107.0,94400.0,,70.7,499.0,,,140.0,369.0,,,,,,,,,,,,,,,,,3.68,21.9,82.4,,95.3,61.1,74.0,17.25,5.5,
W,W21X248,W21X248,248.0,73.8,23.7,23.75,,,,12.8,12.75,,,,1.1,1.125,0.5625,1.99,2.0,,,,3.17,3.25,1.75,,,,,,3.22,,,15.8,,,6830.0,671.0,576.0,9.62,699.0,170.0,109.0,3.08,,,,80.7,82400.0,,69.5,442.0,,,126.0,330.0,,,,,,,,,,,,,,,,,3.63,21.7,81.6,,94.4,60.2,73.0,17.25,5.5,
W,W21X223,W21X223,223.0,66.5,23.4,23.375,,,,12.7,12.625,,,,1.0,1.0,0.5,1.79,1.8125,,,,2.9699999999999998,3.0625,1.6875,,,,,,3.55,,,17.5,,,6080.0,601.0,520.0,9.56,614.0,150.0,96.7,3.04,,,,59.5,71700.0,,68.6,390.0,,,113.0,295.0,,,,,,,,,,,,,,,,,3.57,21.6,80.9,,93.6,59.5,72.2,17.25,5.5,
W,W21X201,W21X201,201.0,59.3,23.0,23.0,,,,12.6,12.625,,,,0.91,0.9375,0.5,1.63,1.625,,,,2.13,2.875,1.6875,,,,,,3.86,,,20.6,,,5310.0,530.0,461.0,9.47,542.0,133.0,86.1,3.02,,,,40.9,62000.0,,67.3,346.0,,,102.0,264.0,,,,,,,,,,,,,,,,,3.55,21.4,81.1,,93.7,58.6,71.2,17.25,5.5,
W,W21X182,W21X182,182.0,53.6,22.7,22.75,,,,12.5,12.5,,,,0.83,0.8125,0.4375,1.48,1.5,,,,1.98,2.75,1.625,,,,,,4.22,,,22.6,,,4730.0,476.0,417.0,9.4,483.0,119.0,77.2,3.0,,,,30.7,54400.0,,66.3,307.0,,,91.6,237.0,,,,,,,,,,,,,,,,,3.51,21.2,80.4,,92.9,57.9,70.4,17.25,5.5,
W,W21X166,W21X166,166.0,48.8,22.5,22.5,,,,12.4,12.375,,,,0.75,0.75,0.375,1.36,1.375,,,,1.86,2.625,1.5625,,,,,,4.57,,,25.0,,,4280.0,432.0,380.0,9.36,435.0,108.0,70.0,2.99,,,,23.6,48500.0,,65.5,276.0,,,83.7,215.0,,,,,,,,,,,,,,,,,3.48,21.1,79.8,,92.2,57.4,69.8,17.25,5.5,
W,W21X147,W21X147,147.0,43.2,22.1,22.0,,,,12.5,12.5,,,,0.72,0.75,0.375,1.15,1.125,,,,1.65,2.4375,1.5625,,,,,,5.44,,,26.1,,,3630.0,373.0,329.0,9.17,376.0,92.6,60.1,2.95,,,,15.4,41100.0,,65.5,235.0,,,71.0,186.0,,,,,,,,,,,,,,,,,3.46,21.0,79.4,,91.9,56.7,69.2,17.25,5.5,
W,W21X132,W21X132,132.0,38.8,21.8,21.875,,,,12.4,12.5,,,,0.65,0.625,0.3125,1.04,1.0625,,,,1.54,2.25,1.5625,,,,,,6.01,,,28.9,,,3220.0,333.0,295.0,9.12,333.0,82.3,53.5,2.93,,,,11.3,36000.0,,64.4,206.0,,,62.8,164.0,,,,,,,,,,,,,,,,,3.43,20.8,78.6,,91.0,56.0,68.4,17.25,5.5,
